Location,Bedrooms,Bathrooms,Type,Stratum,Area_transformed_log,Price_transformed_log
Medellin,2,2,Apartment,5.0,4.430816798843313,5.942799375126701
Medellin,3,3,House,6.0,4.831525491781242,7.989899374942939
Medellin,3,2,Apartment,4.0,4.276666119016055,6.066108090103747
Medellin,3,2,House,4.0,5.1647859739235145,6.621405651764134
Medellin,3,2,House,3.0,4.709530201312334,5.860786223465865
Medellin,2,2,Apartment,5.0,4.330733340286331,6.415096959171596
Medellin,3,4,House,5.0,4.74493212836325,6.255750041753367
Medellin,3,4,House,5.0,5.521460917862246,7.490529402060711
Medellin,5,4,House,5.0,4.948759890378168,6.398594934535208
Medellin,2,2,Apartment,6.0,4.30406509320417,6.673297967767654
Medellin,3,2,Apartment,6.0,4.605170185988092,6.673297967767654
Medellin,3,3,House,6.0,5.860786223465865,8.101980731853192
Medellin,5,3,House,6.0,5.968707559985366,7.972810784121404
Medellin,3,3,House,5.0,5.384495062789089,7.409136443920128
Medellin,3,2,Apartment,4.0,4.174387269895637,5.786897381366708
Medellin,2,2,Apartment,5.0,4.204692619390966,6.274762021241939
Medellin,3,2,Apartment,4.0,4.887487895940722,6.175867270105761
Medellin,2,2,Apartment,4.0,4.127134385045092,5.991464547107982
Medellin,3,2,Apartment,5.0,4.812184355372417,6.39024066706535
Medellin,3,3,Apartment,5.0,5.0106352940962555,6.415096959171596
Medellin,4,4,Apartment,5.0,5.278114659230517,6.803505257608338
Medellin,4,3,Apartment,6.0,5.429345628954441,7.1316985104669115
Medellin,3,1,House,3.0,4.248495242049359,5.484796933490655
Medellin,4,4,House,6.0,6.710523109452428,8.24301946898925
Medellin,3,3,Apartment,6.0,5.241747015059643,6.8885724595653635
Medellin,3,2,Apartment,4.0,4.248495242049359,6.311734809152915
Medellin,3,4,House,6.0,6.1675164908883415,7.901377353792616
Medellin,3,3,House,6.0,4.910558305059731,8.268988209506656
Medellin,3,2,Apartment,5.0,4.23410650459726,6.175867270105761
Medellin,2,1,House,3.0,5.236441962829949,5.771441123130016
Medellin,2,2,Apartment,3.0,4.02535169073515,5.739792912179234
Medellin,2,3,Apartment,6.0,4.6913478822291435,6.85751406254539
Medellin,3,2,House,3.0,5.0106352940962555,5.564520407322694
Medellin,2,2,Apartment,5.0,4.219507705176107,6.329720905522696
Medellin,3,3,Apartment,5.0,4.948759890378168,6.7580945044277305
Medellin,3,2,Apartment,6.0,4.787491742782046,6.836259277277067
Medellin,4,2,Apartment,4.0,4.804021044733257,6.431331081933479
Medellin,4,3,House,4.0,5.135798437050262,6.85751406254539
Medellin,4,3,House,5.0,4.875197323201151,6.398594934535208
Medellin,4,3,Apartment,5.0,4.997212273764115,6.601230118728877
Medellin,3,2,Apartment,4.0,4.382026634673881,5.981414211254481
Medellin,3,4,House,6.0,6.206575926724928,7.8636512654486515
Medellin,3,3,Apartment,5.0,4.624972813284271,6.803505257608338
Medellin,3,2,Apartment,5.0,4.276666119016055,6.154858094016418
Medellin,4,1,House,3.0,4.836281906951478,5.883322388488279
Medellin,3,2,Apartment,4.0,4.23410650459726,5.908082938168931
Medellin,3,2,House,4.0,4.418840607796598,5.802118375377063
Medellin,3,3,Apartment,5.0,4.61512051684126,6.398594934535208
Medellin,3,4,House,5.0,5.3981627015177525,6.621405651764134
Medellin,3,4,Apartment,6.0,5.278114659230517,7.8826922062890254
Medellin,3,1,Apartment,3.0,3.784189633918261,5.017279836814924
Medellin,3,2,Apartment,5.0,4.3694478524670215,6.447305862541213
Medellin,2,2,Apartment,5.0,4.189654742026425,6.066108090103747
Medellin,3,4,Apartment,6.0,4.948759890378168,6.898714534329988
Medellin,3,4,Apartment,6.0,5.54907608489522,7.00397413672268
Medellin,3,3,Apartment,6.0,5.181783550292085,7.244941546337007
Medellin,4,2,House,5.0,5.0369526024136295,6.246106765481563
Medellin,3,2,Apartment,4.0,4.1588830833596715,5.817111159963204
Medellin,3,2,Apartment,4.0,4.07753744390572,5.8888779583328805
Medellin,3,2,Apartment,4.0,4.30406509320417,5.916202062607435
Medellin,4,3,Apartment,5.0,4.5217885770490405,6.255750041753367
Medellin,3,3,House,5.0,4.762173934797756,6.398594934535208
Medellin,3,1,House,3.0,4.189654742026425,5.762051382780177
Medellin,3,3,Apartment,6.0,4.742454726218672,6.792344427470809
Medellin,3,3,Apartment,4.0,4.90527477843843,6.566672429803241
Medellin,3,3,Apartment,6.0,5.313205979041787,7.496097345175956
Medellin,4,2,Apartment,5.0,4.3694478524670215,6.246106765481563
Medellin,3,2,Apartment,4.0,4.219507705176107,6.175867270105761
Medellin,5,2,House,3.0,5.484796933490655,6.111467339502679
Medellin,5,2,House,3.0,4.394449154672439,5.993961427306569
Medellin,2,2,House,4.0,5.564520407322694,7.496097345175956
Medellin,4,4,House,5.0,5.081404364984463,6.660575149839686
Medellin,2,3,Apartment,6.0,4.6913478822291435,6.957497370876951
Medellin,2,2,Apartment,3.0,4.060443010546419,5.786897381366708
Medellin,3,2,Apartment,6.0,4.74493212836325,6.7464121285733745
Medellin,3,2,Apartment,4.0,4.30406509320417,6.111467339502679
Medellin,3,2,Apartment,4.0,4.219507705176107,5.831882477283517
Medellin,3,3,Apartment,5.0,4.700480365792417,6.654732249015198
Medellin,3,3,House,5.0,5.214935757608986,6.8885724595653635
Medellin,2,2,Apartment,4.0,4.143134726391533,6.066108090103747
Medellin,2,2,Apartment,4.0,3.970291913552122,5.929589143389895
Medellin,3,2,Apartment,5.0,4.6443908991413725,6.154858094016418
Medellin,4,4,House,6.0,5.429345628954441,6.994849985833071
Medellin,3,2,Apartment,4.0,4.23410650459726,6.066108090103747
Medellin,3,3,House,5.0,5.332718793265369,6.957497370876951
Medellin,4,4,Apartment,5.0,5.771441123130016,7.244941546337007
Medellin,3,3,House,5.0,4.836281906951478,6.673297967767654
Medellin,5,2,House,3.0,5.017279836814924,5.860786223465865
Medellin,4,3,Apartment,5.0,5.220355825078324,6.7464121285733745
Medellin,2,3,Apartment,6.0,4.499809670330265,6.962243464266207
Medellin,3,3,Apartment,6.0,5.043425116919247,7.170888478512505
Medellin,2,2,Apartment,6.0,4.330733340286331,6.7464121285733745
Medellin,3,2,Apartment,5.0,4.564348191467836,6.57507584059962
Medellin,3,3,Apartment,4.0,4.653960350157523,6.018593214496234
Medellin,3,2,Apartment,5.0,4.501461037348562,5.831882477283517
Medellin,4,4,House,4.0,4.836281906951478,6.814542897259958
Medellin,2,1,House,3.0,4.04305126783455,5.5053315359323625
Medellin,2,3,House,6.0,5.82600010738045,7.989899374942939
Medellin,3,3,House,4.0,5.0219896019382535,7.919719760924575
Medellin,2,3,Apartment,6.0,4.564348191467836,7.259116128097101
Medellin,2,2,House,3.0,4.189654742026425,5.860786223465865
Medellin,3,2,Apartment,4.0,4.189654742026425,5.831882477283517
Medellin,3,2,Apartment,6.0,4.3694478524670215,6.364750756851911
Medellin,3,2,House,4.0,4.330733340286331,6.175867270105761
Medellin,3,2,Apartment,4.0,4.07753744390572,6.018593214496234
Medellin,3,3,House,6.0,5.272999558563747,7.00397413672268
Medellin,5,2,House,3.0,5.236441962829949,6.066108090103747
Medellin,3,3,Apartment,6.0,5.420534999272286,7.1316985104669115
Medellin,3,2,Apartment,5.0,4.189654742026425,6.042632833682381
Medellin,3,2,Apartment,4.0,4.248495242049359,5.993961427306569
Medellin,2,3,Apartment,6.0,4.890349128221754,7.048386408721883
Medellin,3,2,Apartment,5.0,4.51085950651685,6.329720905522696
Medellin,3,3,House,5.0,4.930608028894137,7.43307534889858
Medellin,4,4,Apartment,5.0,5.308267697401205,7.00397413672268
Medellin,4,4,House,6.0,5.87493073085203,7.696667081526462
Medellin,3,2,House,5.0,4.795790545596741,6.447305862541213
Medellin,3,3,House,4.0,4.852030263919617,6.415096959171596
Medellin,3,2,Apartment,3.0,4.3694478524670215,5.673323267171493
Medellin,3,2,House,4.0,4.882801922586371,6.175867270105761
Medellin,3,1,House,3.0,4.204692619390966,5.771441123130016
Medellin,3,2,Apartment,5.0,4.430816798843313,6.255750041753367
Medellin,2,2,Apartment,1.0,4.276666119016055,6.710523109452428
Medellin,3,2,Apartment,6.0,4.804021044733257,7.244941546337007
Medellin,2,2,Apartment,3.0,3.912023005428146,5.247024072160486
Medellin,2,2,Apartment,4.0,4.204692619390966,6.1224928095143865
Medellin,5,2,House,3.0,4.795790545596741,5.8888779583328805
Medellin,4,3,House,5.0,5.5254529391317835,6.7226297948554485
Medellin,3,3,Apartment,5.0,4.59511985013459,6.175867270105761
Medellin,3,2,Apartment,5.0,4.394449154672439,5.981414211254481
Medellin,3,3,House,6.0,5.683579767338681,6.976348070447749
Medellin,3,2,House,3.0,4.2626798770413155,5.484796933490655
Medellin,4,3,House,2.0,5.293304824724492,5.955837369464831
Medellin,3,2,Apartment,5.0,4.663439094112067,6.447305862541213
Medellin,4,3,Apartment,6.0,5.093750200806762,6.957497370876951
Medellin,5,2,House,3.0,5.0689042022202315,6.054439346269371
Medellin,3,2,House,2.0,4.2626798770413155,5.327876168789581
Medellin,4,2,Apartment,4.0,4.248495242049359,6.46302945692067
Medellin,4,4,House,6.0,5.831882477283517,7.820439515262181
Medellin,3,2,Apartment,4.0,4.356708826689592,5.902633333401366
Medellin,2,2,Apartment,5.0,4.30406509320417,6.154858094016418
Medellin,5,3,House,4.0,4.875197323201151,6.175867270105761
Medellin,4,4,House,5.0,5.420534999272286,6.85751406254539
Medellin,5,4,Apartment,6.0,5.278114659230517,7.313886831633462
Medellin,5,4,House,4.0,5.247024072160486,6.7464121285733745
Medellin,4,4,Apartment,5.0,5.442417710521793,7.313886831633462
Medellin,2,2,Apartment,5.0,4.48863636973214,6.673297967767654
Medellin,3,2,Apartment,4.0,4.442651256490317,6.19644412779452
Medellin,3,2,Apartment,5.0,4.672828834461906,6.55250788703459
Medellin,3,2,Apartment,4.0,4.23410650459726,5.857933154483459
Medellin,3,3,House,6.0,5.5254529391317835,7.340186835320115
Medellin,4,2,House,4.0,4.969813299576001,6.55250788703459
Medellin,4,3,House,5.0,5.043425116919247,6.274762021241939
Medellin,3,2,Apartment,5.0,4.557808736724079,5.802118375377063
Medellin,2,2,Apartment,4.0,4.127134385045092,6.042632833682381
Medellin,5,2,House,3.0,4.795790545596741,5.707110264748875
Medellin,3,2,Apartment,4.0,4.23410650459726,6.018593214496234
Medellin,3,3,House,4.0,4.867534450455582,7.208600337960199
Medellin,5,2,House,3.0,4.394449154672439,5.442417710521793
Medellin,3,2,Apartment,4.0,4.31748811353631,6.042632833682381
Medellin,3,4,House,5.0,5.44673737166631,6.878326468291325
Medellin,3,2,Apartment,5.0,5.062595033026967,6.68586094706836
Medellin,4,3,House,5.0,5.198497031265826,6.523562306149512
Medellin,3,4,Apartment,6.0,4.948759890378168,7.346655163176539
Medellin,4,3,House,3.0,1.5184185140469317,7.307202314764738
Medellin,3,3,Apartment,6.0,5.147494476813453,6.85751406254539
Medellin,4,4,House,5.0,5.442417710521793,6.373319789577012
Medellin,3,3,Apartment,6.0,4.804021044733257,7.2305631534092925
Medellin,3,3,House,6.0,5.332601770149619,8.268988209506656
Medellin,4,4,Apartment,5.0,5.062595033026967,7.0909098220799835
Medellin,2,3,Apartment,6.0,4.653960350157523,6.957497370876951
Medellin,3,3,Apartment,5.0,5.318119993844216,6.580639137284949
Medellin,3,3,Apartment,4.0,4.727387818712341,6.775366090936392
Medellin,4,2,Apartment,4.0,4.61512051684126,6.684611727667927
Medellin,5,2,House,3.0,5.017279836814924,5.968707559985366
Medellin,3,2,House,5.0,4.8283137373023015,6.206575926724928
Medellin,2,2,Apartment,3.0,4.5217885770490405,5.69035945432406
Medellin,3,2,Apartment,5.0,4.477336814478207,6.329720905522696
Medellin,3,3,Apartment,5.0,4.59511985013459,6.478509642208569
Medellin,2,2,Apartment,3.0,3.970291913552122,5.351858133476067
Medellin,3,1,House,3.0,4.859812404361672,6.255750041753367
Medellin,3,3,Apartment,6.0,4.927253685157205,6.673297967767654
Medellin,2,2,Apartment,5.0,4.060443010546419,6.111467339502679
Medellin,2,1,Apartment,4.0,3.9889840465642745,5.43372200355424
Medellin,3,4,Apartment,5.0,4.770684624465665,6.406879986069314
Medellin,3,3,Apartment,4.0,4.501461037348562,5.771441123130016
Medellin,3,3,House,6.0,4.7225659747596085,6.8885724595653635
Medellin,2,2,Apartment,5.0,4.189654742026425,5.802118375377063
Medellin,5,4,House,3.0,5.187385805840755,6.364750756851911
Medellin,5,4,House,6.0,6.380122536899765,8.188966863648876
Medellin,3,2,House,4.0,5.170483995038151,6.2166061010848646
Medellin,4,3,House,4.0,5.337538079701318,6.428105272684596
Medellin,3,4,House,5.0,4.890349128221754,6.447305862541213
Medellin,4,3,House,5.0,5.602118820879701,7.972810784121404
Medellin,3,1,House,3.0,4.948759890378168,6.111467339502679
Medellin,3,3,Apartment,5.0,4.912654885736052,7.115582126184454
Medellin,2,2,Apartment,6.0,4.700480365792417,7.074116816197362
Medellin,2,2,Apartment,5.0,4.430816798843313,6.39024066706535
Medellin,3,2,Apartment,5.0,4.343805421853684,6.274762021241939
Medellin,4,4,House,6.0,5.605802066295998,7.346655163176539
Medellin,4,3,Apartment,5.0,5.420534999272286,6.704414354964107
Medellin,3,3,Apartment,6.0,4.705159512253058,6.46302945692067
Medellin,2,3,Apartment,6.0,4.836281906951478,7.170888478512505
Medellin,3,2,Apartment,5.0,4.68213122712422,6.660575149839686
Medellin,3,3,Apartment,5.0,4.30406509320417,6.111467339502679
Medellin,5,3,Apartment,5.0,5.198497031265826,6.373319789577012
Medellin,2,2,Apartment,3.0,4.04305126783455,5.69035945432406
Medellin,3,3,Apartment,6.0,5.003946305945459,7.00397413672268
Medellin,3,2,Apartment,4.0,4.31748811353631,5.981414211254481
Medellin,4,4,House,5.0,5.771441123130016,7.00397413672268
Medellin,2,2,Apartment,4.0,4.007333185232471,5.786897381366708
Medellin,4,2,House,3.0,4.51085950651685,5.638354669333745
Medellin,3,3,Apartment,6.0,4.820281565605037,7.00397413672268
Medellin,5,3,House,5.0,5.420534999272286,6.85751406254539
Medellin,2,2,Apartment,5.0,4.477336814478207,6.3818160174060985
Medellin,3,3,Apartment,6.0,5.537334267018537,7.313886831633462
Medellin,2,2,Apartment,5.0,0.6931471805599453,5.87493073085203
Medellin,3,3,Apartment,4.0,4.74493212836325,5.8888779583328805
Medellin,3,2,Apartment,6.0,4.61512051684126,6.710523109452428
Medellin,3,3,Apartment,6.0,5.4116460518550396,7.244941546337007
Medellin,3,2,Apartment,4.0,4.553876891600541,6.3561076606958915
Medellin,2,1,Apartment,4.0,3.970291913552122,5.484796933490655
Medellin,4,1,House,2.0,4.68213122712422,5.278114659230517
Medellin,3,4,Apartment,6.0,5.442417710521793,7.1316985104669115
Medellin,3,2,Apartment,4.0,4.23410650459726,5.802118375377063
Medellin,4,3,House,6.0,5.707110264748875,7.664346632098617
Medellin,3,3,House,5.0,4.9024630781215945,7.313886831633462
Medellin,3,2,Apartment,4.0,4.2626798770413155,6.018593214496234
Medellin,4,2,House,4.0,4.912654885736052,6.2166061010848646
Medellin,3,2,Apartment,5.0,5.081404364984463,6.621405651764134
Medellin,2,2,Apartment,3.0,3.9318256327243257,5.327876168789581
Medellin,3,4,Apartment,6.0,4.948759890378168,7.252053951852814
Medellin,3,3,House,6.0,4.989277719733656,7.244941546337007
Medellin,3,2,Apartment,4.0,4.465908118654584,6.364750756851911
Medellin,3,2,Apartment,3.0,4.30406509320417,5.87493073085203
Medellin,3,4,House,6.0,5.5254529391317835,6.928537818164665
Medellin,5,3,House,5.0,5.648974238161206,6.55250788703459
Medellin,3,4,House,6.0,6.0867747269123065,8.160803920954665
Medellin,3,2,Apartment,5.0,4.709530201312334,6.53813982376767
Medellin,3,3,Apartment,5.0,4.499809670330265,6.501289670540389
Medellin,3,2,House,3.0,4.9344739331306915,5.66988092298052
Medellin,4,4,House,6.0,5.707110264748875,8.716207971151853
Medellin,4,4,House,5.0,5.25227342804663,6.710523109452428
Medellin,5,4,House,5.0,5.730099782973574,7.223295679562314
Medellin,3,2,Apartment,4.0,4.394449154672439,6.129050210060545
Medellin,2,2,Apartment,5.0,4.31748811353631,6.431331081933479
Medellin,3,3,House,4.0,4.948759890378168,6.621405651764134
Medellin,3,3,House,4.0,5.860786223465865,6.679599185844383
Medellin,3,3,Apartment,6.0,4.927253685157205,6.957497370876951
Medellin,2,2,Apartment,5.0,4.189654742026425,6.236369590203704
Medellin,4,3,House,4.0,5.3706380281276624,6.621405651764134
Medellin,3,4,House,5.0,5.043425116919247,6.329720905522696
Medellin,5,3,House,4.0,4.927253685157205,6.111467339502679
Medellin,3,3,House,4.0,5.3230099791384085,6.792344427470809
Medellin,3,2,Apartment,5.0,4.770684624465665,6.821652579928726
Medellin,3,4,Apartment,4.0,4.976733742420574,6.46302945692067
Medellin,3,3,Apartment,4.0,4.912654885736052,6.580639137284949
Medellin,3,2,House,4.0,5.017279836814924,6.398594934535208
Medellin,4,4,House,6.0,5.521460917862246,7.170888478512505
Medellin,3,2,Apartment,5.0,4.442651256490317,6.326149473155099
Medellin,3,2,House,5.0,4.59511985013459,6.3818160174060985
Medellin,3,2,Apartment,5.0,4.1588830833596715,6.329720905522696
Medellin,4,4,House,5.0,5.5134287461649825,6.85751406254539
Medellin,3,3,House,4.0,4.51085950651685,6.329720905522696
Medellin,4,4,House,4.0,5.1647859739235145,7.00397413672268
Medellin,3,2,House,4.0,4.584967478670572,5.860786223465865
Medellin,4,3,Apartment,5.0,4.882801922586371,6.7464121285733745
Medellin,3,2,Apartment,5.0,4.624972813284271,6.2166061010848646
Medellin,3,4,Apartment,6.0,4.912654885736052,7.115582126184454
Medellin,3,2,Apartment,4.0,4.30406509320417,6.154858094016418
Medellin,2,2,Apartment,5.0,4.836281906951478,6.566672429803241
Medellin,3,2,House,4.0,4.30406509320417,6.066108090103747
Medellin,3,3,House,6.0,4.941448245091617,7.00397413672268
Medellin,3,3,Apartment,5.0,4.584967478670572,6.255750041753367
Medellin,3,2,Apartment,4.0,4.189654742026425,5.831882477283517
Medellin,3,2,House,3.0,2.34660197841082,6.55250788703459
Medellin,3,3,Apartment,6.0,4.919980925828125,7.1316985104669115
Medellin,4,2,House,4.0,4.718498871295094,6.111467339502679
Medellin,3,2,Apartment,3.0,4.204692619390966,5.981414211254481
Medellin,2,2,Apartment,5.0,3.970291913552122,6.054439346269371
Medellin,3,4,Apartment,6.0,5.170483995038151,7.496097345175956
Medellin,3,3,Apartment,6.0,4.9344739331306915,7.409136443920128
Medellin,2,2,Apartment,5.0,4.23410650459726,6.175867270105761
Medellin,2,2,Apartment,5.0,4.2626798770413155,6.066108090103747
Medellin,2,2,Apartment,6.0,4.6443908991413725,6.769641976852503
Medellin,2,2,Apartment,5.0,4.61512051684126,6.566672429803241
Medellin,5,2,House,3.0,4.477336814478207,5.3981627015177525
Medellin,4,2,House,4.0,5.303304908059076,6.621405651764134
Medellin,4,3,Apartment,3.0,4.663439094112067,5.556828061699537
Medellin,3,3,Apartment,5.0,4.665434433490266,6.329720905522696
Medellin,4,3,House,6.0,5.796057750765372,7.313886831633462
Medellin,3,2,Apartment,2.0,4.553876891600541,6.478509642208569
Medellin,2,2,Apartment,4.0,4.174387269895637,5.942799375126701
Medellin,4,2,Apartment,5.0,4.795790545596741,6.111467339502679
Medellin,3,1,House,3.0,4.343805421853684,5.5254529391317835
Medellin,3,3,House,5.0,4.904676547400083,7.170888478512505
Medellin,3,3,House,5.0,4.86819736363372,7.496097345175956
Medellin,3,2,House,4.0,4.442651256490317,6.111467339502679
Medellin,3,4,House,5.0,5.14166355650266,6.85751406254539
Medellin,3,3,House,6.0,4.7225659747596085,6.878326468291325
Medellin,4,2,House,4.0,5.081404364984463,6.478509642208569
Medellin,3,3,House,3.0,4.2626798770413155,5.517452896464707
Medellin,2,2,Apartment,5.0,4.23410650459726,6.274762021241939
Medellin,2,2,House,6.0,4.859812404361672,7.121252453244542
Medellin,2,2,Apartment,5.0,4.574710978503383,6.478509642208569
Medellin,3,3,Apartment,6.0,4.564348191467836,6.3818160174060985
Medellin,3,4,House,4.0,5.3981627015177525,6.803505257608338
Medellin,3,2,House,5.0,4.700480365792417,6.133398042996649
Medellin,3,2,Apartment,5.0,4.574710978503383,6.580639137284949
Medellin,4,4,House,5.0,5.501258210544727,6.478509642208569
Medellin,3,2,House,4.0,5.056245805348308,6.311734809152915
Medellin,3,4,Apartment,6.0,4.844187086458591,6.85751406254539
Medellin,3,2,Apartment,4.0,4.0943445622221,5.860786223465865
Medellin,3,2,House,3.0,4.6913478822291435,5.988961416889864
Medellin,4,3,Apartment,6.0,5.0106352940962555,7.310550158534422
Medellin,2,2,Apartment,4.0,3.9318256327243257,5.993961427306569
Medellin,3,4,Apartment,6.0,5.241747015059643,7.496097345175956
Medellin,3,4,Apartment,5.0,4.584967478670572,6.508769136971682
Medellin,3,3,House,5.0,5.081404364984463,6.53813982376767
Medellin,3,2,Apartment,5.0,4.859812404361672,6.875232087276577
Medellin,3,2,House,4.0,5.278114659230517,6.19644412779452
Medellin,3,3,Apartment,5.0,4.787491742782046,7.170888478512505
Medellin,4,3,House,3.0,5.081404364984463,6.133398042996649
Medellin,3,2,Apartment,5.0,4.59511985013459,6.621405651764134
Medellin,4,2,House,4.0,5.19295685089021,6.54534966033442
Medellin,2,4,Apartment,6.0,5.351858133476067,7.467942332285852
Medellin,3,2,Apartment,4.0,4.2626798770413155,6.144185634125646
Medellin,3,3,Apartment,4.0,4.964217491728483,6.903747257584598
Medellin,3,2,Apartment,4.0,4.219507705176107,6.19644412779452
Medellin,4,3,House,5.0,5.351858133476067,7.170888478512505
Medellin,3,2,Apartment,4.0,4.477336814478207,6.19644412779452
Medellin,3,2,Apartment,5.0,4.634728988229636,6.621405651764134
Medellin,3,3,Apartment,4.0,4.649031309345512,6.111467339502679
Medellin,2,2,Apartment,4.0,4.430816798843313,5.8888779583328805
Medellin,2,1,House,2.0,3.8918202981106265,5.017279836814924
Medellin,3,2,House,4.0,4.795790545596741,6.621405651764134
Medellin,4,4,House,5.0,4.709530201312334,6.398594934535208
Medellin,5,3,Apartment,5.0,4.962844630259907,6.608000625296087
Medellin,3,3,House,5.0,5.493061443340548,7.0909098220799835
Medellin,4,4,Apartment,6.0,5.375278407684165,7.313886831633462
Medellin,3,2,House,6.0,5.043425116919247,7.04141166379481
Medellin,3,4,House,5.0,4.61512051684126,6.3818160174060985
Medellin,3,2,House,4.0,4.90527477843843,6.431331081933479
Medellin,3,3,House,5.0,5.472270673671475,6.740519359606223
Medellin,3,2,Apartment,4.0,4.3694478524670215,6.175867270105761
Medellin,2,2,Apartment,5.0,4.51085950651685,6.066108090103747
Medellin,3,2,House,3.0,4.51085950651685,5.5254529391317835
Medellin,4,3,House,4.0,5.14166355650266,6.508769136971682
Medellin,2,2,Apartment,4.0,4.276666119016055,6.133398042996649
Medellin,4,3,House,6.0,5.375278407684165,7.223295679562314
Medellin,3,3,Apartment,6.0,4.737634039122076,6.803505257608338
Medellin,3,3,Apartment,6.0,4.394449154672439,6.175867270105761
Medellin,3,2,Apartment,3.0,4.454347296253507,5.942799375126701
Medellin,5,2,House,4.0,4.7535901911063645,5.942799375126701
Medellin,3,3,Apartment,5.0,4.634728988229636,6.53813982376767
Medellin,2,2,Apartment,5.0,4.948759890378168,6.447305862541213
Medellin,3,2,Apartment,5.0,4.430816798843313,6.214608098422191
Medellin,5,3,House,5.0,5.236441962829949,6.660575149839686
Medellin,3,3,House,6.0,4.989277719733656,7.280008252884188
Medellin,3,2,Apartment,4.0,4.51085950651685,6.3473892096560105
Medellin,5,3,House,3.0,4.7535901911063645,5.707110264748875
Medellin,3,2,Apartment,6.0,4.477336814478207,6.55250788703459
Medellin,2,2,House,3.0,4.189654742026425,5.564520407322694
Medellin,3,2,Apartment,3.0,4.110873864173311,5.87493073085203
Medellin,4,2,Apartment,4.0,4.836281906951478,6.100318952020064
Medellin,3,1,House,3.0,4.795790545596741,6.175867270105761
Medellin,4,2,Apartment,3.0,4.653960350157523,6.0014148779611505
Medellin,3,4,Apartment,5.0,4.718498871295094,6.670766320845874
Medellin,3,3,Apartment,6.0,4.948759890378168,7.00397413672268
Medellin,4,4,House,3.0,4.762173934797756,5.817111159963204
Medellin,2,3,Apartment,6.0,4.9344739331306915,7.170888478512505
Medellin,3,2,Apartment,4.0,4.330733340286331,6.311734809152915
Medellin,4,2,House,5.0,5.111987788356544,6.373319789577012
Medellin,3,3,Apartment,6.0,4.718498871295094,6.825460036255307
Medellin,5,4,House,6.0,5.872117789475416,8.006700845440367
Medellin,2,3,Apartment,6.0,4.700480365792417,6.660575149839686
Medellin,4,3,Apartment,4.0,5.0689042022202315,6.274762021241939
Medellin,3,4,Apartment,6.0,5.093750200806762,6.894670039433482
Medellin,4,3,House,3.0,5.000964757651912,6.660575149839686
Medellin,2,3,Apartment,5.0,4.867534450455582,7.065613363597717
Medellin,3,2,Apartment,4.0,4.174387269895637,5.739792912179234
Medellin,4,2,Apartment,5.0,4.890349128221754,6.679599185844383
Medellin,3,4,Apartment,5.0,4.844187086458591,6.85751406254539
Medellin,2,2,Apartment,6.0,4.477336814478207,6.769641976852503
Medellin,3,3,Apartment,4.0,4.442651256490317,6.311734809152915
Medellin,3,2,Apartment,4.0,4.356708826689592,6.154858094016418
Medellin,3,1,House,3.0,4.2626798770413155,5.25227342804663
Medellin,2,1,Apartment,4.0,3.6375861597263857,5.583496308781699
Medellin,3,2,Apartment,6.0,4.574710978503383,6.608000625296087
Medellin,3,2,Apartment,6.0,4.624972813284271,6.594413459749778
Medellin,3,3,Apartment,5.0,5.37989735354046,7.0909098220799835
Medellin,3,2,House,3.0,4.61512051684126,5.902633333401366
Medellin,4,3,Apartment,4.0,4.68213122712422,6.175867270105761
Medellin,3,3,Apartment,5.0,4.997212273764115,6.398594934535208
Medellin,4,4,House,5.0,0.945461109173935,7.696667081526462
Medellin,3,3,House,6.0,5.21053929235653,7.937731775260109
Medellin,5,2,House,4.0,5.214935757608986,6.274762021241939
Medellin,3,2,Apartment,5.0,5.198497031265826,6.825460036255307
Medellin,4,3,House,5.0,5.0238805208462765,6.803505257608338
Medellin,3,3,House,6.0,4.927253685157205,6.957497370876951
Medellin,3,4,House,6.0,5.303304908059076,7.074116816197362
Medellin,3,4,Apartment,6.0,5.5254529391317835,7.3783837129967145
Medellin,3,2,Apartment,4.0,4.330733340286331,6.478509642208569
Medellin,2,2,Apartment,5.0,4.2626798770413155,5.860786223465865
Medellin,4,3,House,4.0,4.794262275126835,6.329720905522696
Medellin,3,2,House,3.0,4.060443010546419,5.517051209373546
Medellin,4,4,House,6.0,5.337538079701318,7.222566018822171
Medellin,3,3,Apartment,6.0,5.303304908059076,6.825460036255307
Medellin,3,1,House,3.0,4.634728988229636,6.431331081933479
Medellin,3,2,Apartment,5.0,4.997212273764115,6.594413459749778
Medellin,3,1,House,3.0,4.2626798770413155,5.225746673713202
Medellin,3,3,Apartment,5.0,4.836281906951478,6.621405651764134
Medellin,2,2,Apartment,6.0,4.5217885770490405,6.580639137284949
Medellin,2,2,Apartment,5.0,4.574710978503383,6.478509642208569
Medellin,2,2,Apartment,5.0,4.2626798770413155,5.981414211254481
Medellin,3,4,Apartment,5.0,4.709530201312334,6.85751406254539
Medellin,5,3,House,4.0,5.198497031265826,6.311734809152915
Medellin,4,4,House,5.0,5.545177444479562,6.7226297948554485
Medellin,4,3,House,5.0,6.066108090103747,7.00397413672268
Medellin,3,2,Apartment,4.0,4.418840607796598,6.175867270105761
Medellin,3,4,House,6.0,5.602118820879701,7.696667081526462
Medellin,3,4,House,6.0,5.123963979403259,7.170888478512505
Medellin,4,3,House,5.0,5.62040086571715,7.0909098220799835
